props,lloydL1ians misc,lloydL1ians misc err_bar,lloydL1ians-L1 misc,lloydL1ians-L1 misc err_bar,kmeans misc,kmeans missc err_bar,lloydL1ians acd,lloydL1ians acd err_bar,lloydL1ians-L1 acd,lloydL1ians-L1 acd err_bar,kmeans acd,kmeans acd err_bar
0.0,0.1255785,0.0010336325648411433,0.1525145,0.0011123249667523965,0.12180099999999999,0.0009855746131469092,0.9020089316237587,0.0071703191545211195,0.9328290907616498,0.007421510898114862,0.5940333491128761,0.004674251005731979
0.2,0.12616799999999997,0.0010423858902615288,0.152559,0.001120143521821235,0.128847,0.001101619596629036,0.9891991823025735,0.007950652390309903,1.025521055028282,0.0081036251329303,1.7824645076283028,0.1397650058612765
0.4,0.12665500000000002,0.0010465999825683163,0.152541,0.0011195300798344278,0.1421715,0.001580654838622297,1.0907690039323108,0.008589817180207541,1.1381804576227186,0.00901118282420089,6.265752359604731,0.5047329019690847
0.6,0.127279,0.0010531772010838822,0.1527525,0.0011227455850717025,0.1629495,0.0022639432536068387,1.2092120787958345,0.009598241302476291,1.2717274472249294,0.009850142611751458,13.548773928955582,0.7692630491745366
0.8,0.128116,0.0010641520487064242,0.153021,0.0011291560030619683,0.18766599999999997,0.002913243472312961,1.3439195874230176,0.010817165995777223,1.4269607860288296,0.011108493784779893,21.80127470925504,0.9445014213512705
